I,Vout,V,D,P,Irradiance,Temperature
4.1347171118516295,44.18086204746471,28.1004500882696,0.36700000000000005,121.773606974577,601,39
4.09855142243511,44.76569328160421,29.020481806880102,353,125.005951349443,601,33
5.768505780458421,52.22140519541139,28.3909712910152,0.45899999999999996,170.068436233919,823,33
5.80975094462646,51.7481305623375,27.7426783513971,467,167.033394353496,823,37
7.15001227154958,57.408278995610296,27.706909692588102,513,205.104742591598,1019,37
7.03441140922237,60.4811958901318,31.199015687266805,0.48100000000000004,227.818438405099,1019,11
5.757754522035481,55.543142108131704,31.8970452728695,429,192.493654989262,855,11
6.1387483081418,52.50311925393479,26.9852819280822,483,172.005251488037,855,39
5.8584159492432795,52.827234321971,28.2208690643203,461,173.833068054706,864,39
6.18884621184832,52.3996279762802,26.710155928975603,0.48700000000000004,171.100388188779,864,42
6.4071843276397695,52.5654799620836,25.7981059040628,507,172.944602784227,872,42
6.240738443988991,53.54609000982389,27.700344010496202,485,178.89157432435002,872,34
6.95385757716928,55.823806579354404,26.8222019153944,521,194.97729435384701,950,34
6.643665853716331,57.6885065820004,30.0996377129107,475,207.259145246043,950,18
5.7488391117223605,54.579444702683105,30.843819247173702,431,185.632552639129,846,18
6.276483091250429,51.1502350478347,24.8038522238555,513,163.85158756031,846,48
5.133247618547781,48.003192728962205,26.7477764033832,439,143.552173412519,740,48
5.3214542661543796,47.740362505065896,25.751855172242,0.46299999999999997,142.290589639127,740,50
4.25442756397723,43.025701853362705,26.0153883640623,0.39299999999999996,115.392658326083,599,50
4.18070658979882,45.52996885619329,29.637788980125798,349,129.244278501046,599,24
7.21943410841874,59.87969343780949,29.7108928800384,499,223.180035148096,1051,24
7.402407516042169,58.3781179301186,27.857385668050398,527,212.464596220292,1051,35
3.7532104955856003,42.0697987634042,28.153575382010498,0.32899999999999996,110.354963645702,535,35
3.70999259443637,43.2033813520523,30.0744178881576,303,116.45983173969299,535,22
5.00989218182291,50.5154114330349,30.2998631864438,397,159.007867297837,733,22
4.92324580044454,50.7850141097971,31.015236893101395,389,160.80824610244102,733,19
6.563222482746579,56.1889566255719,28.658060673764897,491,197.52702208635299,905,19
6.43764157990561,52.5048226577061,25.7901900476726,505,171.774274110868,905,51
3.90514849657187,40.7566849032118,25.4625816810046,377,103.73418324564301,540,51
3.7132227219341405,44.1598978546528,31.421673421150604,289,121.715526974683,540,13
6.742287543426531,59.2195398495821,31.2125125824019,0.47700000000000004,218.68708474719298,985,13
6.8188390449786995,58.6255227692783,30.213380400349898,0.48100000000000004,213.999487312618,985,19
5.2361584091278495,51.4439078152164,30.340285498593396,413,165.098130353539,754,19
5.3165537065954105,47.156815739112396,25.0490396441703,465,138.55974034797399,754,59
7.15581630619283,54.778284409457704,25.202394437615197,545,187.094478574489,1033,59
6.89600857401638,57.5035683443996,28.316372556182,509,206.060004560119,1033,39
4.274671300084,44.6138020850741,27.825856033355304,377,124.13443637368601,613,39
4.32009598976589,44.6085749610225,27.575887639671198,381,124.12155694132099,613,39
7.2318482654870095,58.048343672673205,27.8335266050643,515,209.675804512469,1052,39
7.2590638668601,55.3748871341909,25.374579651435102,547,191.181195276097,1052,58
7.4450134848427405,55.2153604580687,24.827073105840203,555,190.070934905018,1046,58
7.34070871367491,60.664117791906904,30.267715675590402,499,229.35185278578098,1046,15
5.457293161371861,53.11863081829121,30.918657909347402,415,175.786442784906,791,15
5.875293661334161,48.81134232283421,24.1302692754003,503,149.20559971513399,791,54
3.07860963352866,35.8937579608559,24.9801081925767,303,80.48034105239101,426,54
2.99438490500296,35.814170430534205,25.5514154967118,285,80.03660542708201,426,55
4.27604949263238,43.4090946401631,26.1087891130442,401,117.51121943232701,625,55
4.4181946957396905,46.8355586994736,29.668613804419603,365,136.966572042178,625,20
3.9814191584201097,44.2383411199898,29.129053383972302,341,122.469934870482,557,20
3.8730538965274,44.426127841290295,30.448815169235395,313,123.076250935748,557,18
3.7660467639692596,44.0918363126187,30.8451117860538,303,121.337573348667,549,18
3.89789552591823,41.9517673330117,26.9823877684627,355,109.784350893765,549,42
3.6121102472287703,40.851222118160294,27.4876807492064,325,104.038825274946,520,42
3.63432761592072,42.8390660665827,30.284937126107202,295,114.543861752691,520,19
2.4387774116061802,35.1070201683864,30.532545255070602,129,76.9639505598113,350,19
2.46348124565248,35.38831164913,30.8187899183043,129,78.1575486488206,350,15
7.044672131271651,60.0654217257876,30.715218127671598,485,224.615893931311,1020,15
7.37627039629228,58.4226915233135,27.8193993341586,521,213.388549758751,1020,28
4.95245375020538,48.3765419222069,28.2178177883263,415,146.297684848815,690,28
5.02432467758481,48.1941479247283,27.4719369407795,431,145.339860320302,690,30
5.512951181566,51.308442528879496,28.6569854610556,439,164.151409043653,784,30
5.55013343641462,52.918848936583004,30.220210125859605,0.42700000000000005,174.89726460411597,784,14
3.99499940784823,45.9465689561909,31.498251053917603,317,131.71445147838998,587,14
4.12820201316769,43.1994166347501,26.9860996925872,373,116.32713478908,587,44
7.973817465008009,58.3724596144113,25.892040624341195,0.5589999999999999,212.674143900602,1096,44
7.91270683330935,59.29289704691771,26.8744601909224,0.5429999999999999,219.313148041984,1096,37
7.93999753650733,59.114097875867394,26.554181829707602,0.5529999999999999,218.396636666115,1088,37
7.499601565172759,55.980410703610204,25.0989268190805,557,195.33747315952,1088,60
7.42923973919037,55.678856780370396,25.057324593140503,555,193.27071446548302,1074,60
7.807710053475111,60.8476344878539,28.373366447296,535,231.74078981881198,1074,20
5.9180187245973,54.4608463344604,30.058164637720104,445,184.905487244214,850,20
5.85282963913561,50.3995835379497,25.805791261022,483,158.11121221700301,850,56
6.42962311379068,51.6033886599288,24.971919652694,515,165.79040908444298,895,56
6.456709717703331,53.187230679233,26.367073316030197,501,176.516772151515,895,43
4.268679996004,43.7568251707204,26.819032963368898,385,119.41976460588002,600,43
4.24705274264777,43.366939228622996,26.476164406861898,389,117.233748039892,600,47
5.30903498626921,48.1291032695897,26.2392686705003,457,144.52469916317,742,47
5.0455602484826505,50.055509012358996,29.527391172293402,413,156.30925021674298,742,29
3.80140699127536,43.37735444281879,29.467277836957003,0.32299999999999995,117.406025521514,555,29
3.87466080469023,42.9115415510021,28.416040420942196,337,114.894727916532,555,34
6.47772243528783,54.029795680800106,26.9524899746561,499,182.71882550769902,889,34
6.31761426167792,56.162470472996,29.9185128075502,465,197.115237321662,889,15
6.19813995457333,57.5830928827234,31.560102721468397,447,206.645285732383,934,15
6.722153634350599,52.75860119909229,25.033236283754395,527,173.573540053834,934,55
2.86969165904667,35.1177239273133,25.6097217426122,0.26899999999999996,76.9675696086732,410,55
2.86249394839033,37.0277487038731,28.706378354862398,225,85.58973724878041,410,32
3.6106196399153196,41.580521244837996,28.601452223956798,311,107.815594145126,516,32
3.7131424570007003,40.4912772750123,26.425770037725602,349,102.390661813881,516,44
3.5082422114198,39.9759508849049,27.1454093734617,319,99.7089250568191,503,44
3.65546497241719,39.7024950318298,25.7426515780581,353,98.5013976704257,503,47
6.04660647974658,50.449621077745505,25.1419581340176,503,159.33547987309998,818,47
5.75420540404854,53.020325472845,29.3387734920336,445,175.32784070245202,818,24
6.4514565861044595,55.2922791510549,28.3588698556985,485,191.194997981622,894,24
6.0996947134666,53.5448181736326,27.9796438549551,0.48100000000000004,178.749773021812,894,40
7.067355773495049,55.78324767927871,26.5372929023214,521,194.276434803834,976,40
6.87484009175408,57.303640173001,28.720740953248,495,204.625437876115,976,28
2.5277092901607703,35.191761417699205,29.3893748008226,163,77.2118552916826,364,28
2.5692332533436404,33.488903790288504,26.1186504828791,0.21899999999999997,69.9149478537706,364,50
3.50797505523265,39.3830718375811,26.306152263784398,0.32899999999999996,96.58070572448021,501,50
3.5846050034787407,42.585528061528294,29.877376747160103,295,113.289439356503,501,13
4.958981263825749,50.259672972842296,30.429572988554,0.39299999999999996,157.832229953911,702,13
4.79691825648936,45.424476026461704,25.469352948747897,441,128.644937061267,702,60
4.430205788769519,43.1478862551303,25.1240811673698,0.42100000000000004,116.14587992905399,634,60
4.6436168990777,44.331295232786,25.286243365830497,431,122.85729920228,634,49
4.13952831919389,43.327991297718896,26.8909747394852,381,117.075550693225,605,49
4.29903391434979,46.9588838142904,30.3257877299976,353,138.02987352230102,605,10
2.81692653411943,38.0623102008106,30.847172472413302,0.18899999999999997,90.6068601637345,397,10
2.82620583053482,34.5470453342068,25.321571088974103,0.26899999999999996,74.50394845752109,397,55
6.81033885752571,52.4213136414054,24.2673928859371,539,171.830522809639,921,55
6.7413122541804,52.5079103581279,24.661507904805003,527,172.16935135987302,921,54
4.79145192460232,44.4086354175896,24.623106702477003,447,123.270140991385,652,54
4.671742297183361,45.3674092624374,26.453766524088103,419,128.436067265561,652,45
6.301129991258921,51.7953533522396,25.4108970171419,507,167.966440720565,856,45
6.3617265308972,50.570170364245605,23.9840009707473,523,160.178180584488,856,55
5.46405049584237,47.85744405400929,25.2149102115558,0.47100000000000003,142.820000706194,763,55
5.36117425937022,50.3034386389948,28.3674067972096,439,157.86832147982798,763,33
2.8147675581528104,35.9380973938831,27.1981860768473,0.24100000000000002,80.8271245443143,388,33
2.7183694899947297,36.329482712781,29.1384712027631,0.19699999999999998,82.3459911936649,388,28
3.9744274804526203,44.4270741699074,29.584518476472002,337,123.15979840147499,580,28
3.9154666937345297,45.6728401303513,31.62978565834,307,130.136489041517,580,14
7.14076089124002,61.663122355474,31.5308979958651,491,236.973779274706,1075,14
7.75391211924129,55.6473041381499,24.2576518175463,563,192.980489377884,1075,60
7.60759158841475,55.03359102028811,24.160641103914898,563,188.827338774313,1049,60
7.39182405843525,55.9628952337666,25.504641069256703,539,194.793854190118,1049,54
4.62637398026383,43.782066467838,24.808237967168104,435,119.762683900539,633,54
4.28288915359447,48.0603972890707,32.0942588898123,335,144.094870095247,633,10
5.538876507855691,54.2752311147462,31.833516227277304,0.41700000000000004,183.809487076087,813,10
5.62166742440566,50.66977923285499,27.299333621325697,465,160.112644565133,813,44
5.69792062512311,49.3791676238413,25.486723647695303,485,152.591868282821,772,44
5.66277245908386,49.5244146843547,25.869205273432303,479,153.433840682516,772,43
7.153914694618339,55.3506060656522,25.725161031807605,537,191.602001259309,973,43
6.64326945350711,56.9148462168667,29.0347471056106,485,201.65000877797002,973,31
7.78551086217697,59.333825720369504,27.184564062405897,539,220.24024725384498,1069,31
7.214286416886081,59.014935405843104,28.761544557702,517,217.19189483967702,1069,34
2.8151599586312,36.7238541061676,28.593817187883,221,84.0572889119242,406,34
2.95015757356198,37.119812121493,27.720652127569,251,86.0836542192912,406,29
6.91267093562736,58.2378300640793,29.308453584596,501,211.520062325055,1016,29
7.44889476623153,57.7301530142519,26.6785244190286,535,208.667146159508,1016,33
5.3703864124069405,50.655017411867,28.552319586848803,433,159.851710255917,772,33
5.467675901176291,52.825696813464205,30.493591834145498,0.42100000000000004,174.42621619157399,772,11
3.45936928899813,42.4525921732456,31.274943542829398,265,112.51142574132,495,11
3.44299512601791,40.805146978130395,28.866496800369898,0.29100000000000004,103.898892384722,495,31
3.65131959530568,41.658020435710604,28.3956021873461,317,108.31537630815399,516,31
3.58738741787992,43.0085089516545,30.924290580380003,0.28300000000000003,115.458878763778,516,15
6.11424477269559,55.921423460666,30.7171831837578,0.45299999999999996,194.996037995172,880,15
6.12881286968555,56.1902052709503,31.0109563338282,451,196.95755668942903,880,12
5.30403544363635,53.6637030042443,32.0359587246574,401,179.57570062062302,798,12
5.41877921611461,50.949892870731496,28.363911461964502,439,161.706436040977,798,38
5.5157478862823295,50.6859552264866,27.8508007783043,447,159.990321889239,790,38
5.71318201136928,50.3171776218317,26.618424188937897,473,158.182454524579,790,41
7.6905161150254,58.3468450366489,26.7721807582233,541,211.93421656589,1077,41
7.23474062072918,57.5880647226023,27.1546744175426,531,206.67101274853198,1077,47
5.70645034318568,49.4855968994347,25.749857189893397,0.47700000000000004,152.979955194193,786,47
5.383631905455901,52.086156922838704,30.134488600152803,425,169.274545645092,786,23
3.00130656954744,38.3712427702868,29.403309874166197,233,91.9417303227075,424,23
3.03003377765965,36.4256752419311,26.2539549635205,281,82.8362717991908,424,47
3.43210916559004,38.5567076613618,25.8295095800313,0.32899999999999996,92.90726302215059,475,47
3.4205918883282993,38.6669826761254,26.1625651761522,325,93.3733139972563,475,46
2.9653403277540398,36.598325251473796,26.9117998239797,263,83.5908440830409,426,46
2.96829251142402,37.5078838940397,28.333197943587304,243,87.80956648308519,426,35
3.19420526369874,38.94985654033621,28.406256588365697,273,94.6864711690023,459,35
3.24803751964885,37.190916893606,25.4392146428502,315,86.3012874652272,459,55
6.06276410211474,50.5854448830416,25.3926845431458,499,159.457941170739,854,55
6.1113845821617,51.2718858608649,25.924909818457,493,163.885130912705,854,49
5.9053100440945805,50.5556098240302,26.103901715548,0.48700000000000004,159.41339684966002,830,49
5.885753008568639,52.1717916536417,27.830769204261102,465,169.737357726083,830,35
4.3138464915154,45.5878936635893,28.6345217184837,369,129.565300865189,629,35
4.424265716561259,44.27082016777571,26.488769456108,0.39899999999999997,122.176977107794,629,48
3.32243903458982,38.353889646678,26.439803936470998,309,91.777071639063,472,48
3.2989187910326896,38.711571526716796,27.1535943321475,301,93.5210228844611,472,44
4.50496940850202,45.1416414825141,27.0793359475724,0.40299999999999997,127.127577788643,642,44
4.6279169183682,43.5404698952178,24.6099010332288,0.43700000000000006,118.29313754281799,642,59
7.136635335108969,52.6251710653113,23.182817925880297,0.5589999999999999,173.53840728271598,950,59
6.86088680054856,57.9558453521846,29.2134318676228,0.49700000000000005,210.059522194905,950,15
4.44335542697667,48.2634652868524,31.206188784515902,0.35100000000000003,145.183301795717,650,15
4.52912652473773,44.3992115422139,25.914322837575398,413,122.82432973222001,650,54
6.69933456152578,52.418869318868104,24.721235142704,525,171.56383869655198,917,54
6.38292516971408,54.4970586694841,27.842221194688697,485,184.897658681355,917,38
3.9501742074501602,43.154775931855895,28.1287383239954,0.35100000000000003,116.20153297862801,571,38
3.8722992678929105,45.152814049969905,31.318822114888395,309,127.202101532435,571,16
5.999903372783481,54.205286961791,29.0516490883608,0.46299999999999997,183.887622795993,830,16
6.031311012369049,49.392156497593795,24.380491697457398,509,152.28582176288901,830,59
7.32789760192535,54.3071424739027,24.395755854026103,0.5529999999999999,183.852800772455,1014,59
7.18113617738687,55.2120067892179,25.699136232919503,539,190.035508726492,1014,52
3.4974962421478097,39.39214615291,26.331987709345004,331,96.7843696851417,507,52
3.4466192280040198,42.7938395188381,31.6807086756685,261,114.289953286364,507,13
5.1000590346936505,50.5455855391953,29.709690506707602,413,159.864921554554,710,13
4.80322954205184,49.4852617576585,30.275381649981604,391,152.780952741188,710,24
2.99241868475886,38.757022595174604,29.981752968641402,225,93.74983621214659,434,24
3.0000102487532097,38.2732491889885,29.189460375179,239,91.43779872319959,434,30
3.12038184598725,38.934857022064,29.046586660173897,253,94.6110190364718,449,30
3.1254833323122595,38.0121381720107,27.567385071411298,273,90.16925495382179,449,41
2.7699180435030297,35.7670277325724,27.595340731368104,0.22899999999999998,79.8450722144048,398,41
2.89803698530708,34.5151102549734,24.5881837549492,289,74.4306055954862,398,56
2.94275456866656,34.9898876005429,24.936921089428,289,76.43911058761229,409,56
2.94498263177985,37.0821682114605,27.969446732390004,247,85.93255385877491,409,31
5.64278714617216,52.3229190860979,29.0223664406845,449,170.773193574485,820,31
5.7856985198855595,50.683830105985,26.6273288557869,0.47100000000000003,159.96889275126998,820,46
4.49420682743801,45.5195093674547,27.2910367439704,397,129.13345894948,658,46
4.60648335028186,44.0709136298796,25.220832260885402,431,121.16141646625,658,59
5.75403922285403,49.3445907467518,25.319691339029003,491,151.864886620492,829,59
6.00282716264287,52.4779960566985,27.4370385823483,475,172.270094105588,829,32
7.29630654008998,57.2191134299469,26.712612449291502,531,205.02768429338798,993,32
7.11655009611973,56.0122592884247,26.610027989011304,521,195.445389260848,993,42
6.81679026913544,54.0746294635604,25.5384875793537,525,183.094241213209,923,42
6.71588715446556,52.4540230276254,24.7238832237166,525,171.604324006026,923,55
7.8132280118618205,56.5404930434317,24.839068474429602,0.5589999999999999,199.270869408792,1083,55
8.044316005407241,56.685076937267894,24.1028906596975,0.5770000000000001,201.01131361217202,1083,54
6.70983043994359,52.946426755672796,25.248486483744504,525,174.712192464743,936,54
6.53077671693696,57.37614235835029,30.288621870037197,469,205.205138038467,936,17
7.34927803483058,60.6190772367748,30.1527962358886,499,228.923428748979,1052,17
7.13087522002601,60.290216590278504,30.4667425832161,499,226.65886069047997,1052,20
6.47988170552124,56.0819509027005,29.085017765061398,479,196.617637942457,905,20
6.45359492577759,53.6934077803723,26.936104749243604,0.49700000000000005,179.723232353404,905,41
3.9463343850854598,41.6967748105719,26.189601692879897,373,108.76944405080299,540,41
3.79954150772003,40.933976556348796,26.3755979403202,0.35700000000000004,104.55270938820999,540,49
6.51619059234753,52.330215598512495,25.280299431645304,519,171.144359741784,890,49
6.020063399125861,55.46157436993529,30.4090369742668,455,191.844278458828,890,22
6.200774787922519,54.8368441372171,29.092674491715396,467,187.848616437371,870,22
6.13300503789399,54.1794971755011,28.823368760763998,0.47100000000000003,183.057247580928,870,28
6.503420673130879,55.9874194887564,28.953842378674196,0.48100000000000004,195.326605034953,930,28
6.52953173328239,56.082849648008,28.9931856443166,485,196.04617315689998,930,27
6.37131722195111,55.494521420329704,29.108690412648603,479,192.038492035401,911,27
6.47654714219804,54.81668459282471,27.9385861855152,0.48700000000000004,187.19718120099898,911,33
4.08894141929396,44.29635729138,28.693991730928897,355,122.432344343743,589,33
4.046035559977129,45.696774145712396,30.7508287412262,325,130.179326700095,589,18
5.06640994940611,50.880928949184195,30.5462995201252,397,161.414731672594,733,18
5.35231389258447,47.733749094089205,25.523293139373802,467,142.33347801471902,733,48
6.68186011130805,53.5823052658019,25.922353153080397,519,179.116455163419,930,48
6.5640172024451,57.514645050384296,30.2689871168058,0.47100000000000003,206.470318646475,930,14
5.413647251754741,52.79056516373689,30.927599337413398,415,173.850805031183,780,14
5.55556474124458,48.3755297587636,25.3585496848431,479,145.948881872881,780,55
7.92437777230136,56.132049774996204,23.9780797276341,575,197.109277239813,1066,55
7.5094319911859,61.3690756562433,30.278724331434898,509,234.835451608797,1066,14
3.3948426032441197,41.4752399024338,30.201630088592896,271,107.593127660611,478,14
3.36155549713278,38.520233157786,26.3535265142128,315,92.5845137692506,478,49
7.597716208051231,56.080908353282005,24.966430938324,557,196.61414529497898,1031,49
7.074626603165151,55.67906364722239,26.112244056494603,525,192.821650427952,1031,53
6.73577295724683,52.42544363608721,24.536792913691897,529,171.883557714865,914,53
6.47091435371017,55.063301142358796,28.167601639587303,485,188.98593657281899,914,32
3.96338851734882,43.461372560362705,28.4749176592792,0.34299999999999997,117.783942397739,564,32
4.09307791960801,42.6888197702605,26.4766388623104,379,114.02049084559602,564,40
5.6396716170078305,51.409442794128104,27.902165847490803,0.45299999999999996,164.657529776789,821,40
5.71841203112572,52.714243505577095,29.1392345312427,449,173.255734438004,821,28
4.736730902406769,48.6685337472002,29.670620241835,387,147.662015381392,697,28
4.8637672359214195,46.6122848778047,26.6461204930675,425,135.370678412114,697,48
3.2395372417748396,37.30790757594821,25.5894247489048,313,87.0283798867279,447,48
3.09573368269064,38.0140375322681,27.802678726379103,267,90.1753382103268,447,40
5.390546827456171,49.5219184248208,27.349872450501298,449,152.971740827624,762,40
5.38108402480302,49.416589818149006,27.2788614846115,451,152.33525970131,762,41
7.72508519010413,58.3638627354513,26.656496600970897,539,212.166002302121,1078,41
7.83467328911562,56.7066115497819,24.8758696757286,557,200.33993774622,1078,53
4.66684521866892,45.5444291518294,26.363265831684398,423,129.352562787961,682,53
4.735646644092371,47.6080886512908,28.665476919587302,401,141.40506241221001,682,33
5.67680653863378,51.2708695635472,27.8454943022693,0.45899999999999996,164.073829493184,793,33
5.8768294416935705,48.770084736500905,24.215179954738897,505,148.847310372609,793,55
3.12447871563248,36.097778964936104,24.9006860182551,309,81.3706309095478,433,55
3.1285762502789103,37.8085419340385,27.190205860188104,281,89.45357159150299,433,35
3.50092075001033,40.6528792369687,28.2652405860541,307,103.126091605308,500,35
3.59218046617233,40.133425657682,26.8333490085924,0.33299999999999996,100.58694984850901,500,41
3.3184016715725497,38.9922751278212,27.342194682768103,297,94.79959790801621,472,41
3.2752508844315398,39.239940983492396,28.0724371219571,287,96.08706696403058,472,38
2.64992702077036,35.0275491241652,27.8492532423087,207,76.5920726377124,377,38
2.68703422953241,34.397012591652896,26.467657476680603,233,73.8193373280347,377,46
3.9532732968905,41.7627645191259,26.4366099050064,369,108.858908506344,554,46
3.84418906905091,42.605408298157,28.154363968004102,337,113.22975567724701,554,37
3.65136200834004,41.35584546149929,28.0189732540171,0.32299999999999995,106.731925448026,522,37
3.6140469129395,40.1583570826104,26.5560689230206,341,100.600835235795,522,50
4.2548305869076195,43.734556514324105,26.667488589772802,387,119.237013283184,619,50
4.4660846711477,45.5005071432166,27.576555373744103,0.39299999999999996,129.516471277057,619,32
3.12588462546987,38.8152507761742,28.772119874805604,257,94.02076949984409,450,32
3.1767637082311704,36.7289332220706,25.388769499267603,311,84.191619787403,450,56
7.909197916052929,56.866825844873,24.757563598017303,561,201.179687078828,1099,56
7.74542938668626,62.262524556335705,30.2292075003452,517,241.77894374102996,1099,14
4.91485271096224,51.355192247697204,31.713855530851397,379,164.425819346269,735,14
5.11055287053835,46.437425494341404,25.1973559562495,461,134.486375944346,735,60
4.4654170942248,43.383368549429704,25.176750103232997,423,117.413525756835,641,60
4.410030320130139,44.794306336337996,27.063244086277297,0.39899999999999997,125.183002312254,641,47
3.69889540627021,41.01636573254879,27.007630944225802,0.33899999999999997,104.93085259264,537,47
3.85524294040007,41.845033387156604,27.103764748805197,0.35100000000000003,109.408148210837,537,38
4.24808334149067,45.086340007089795,28.368462496015102,371,126.75321369069401,623,38
4.20976674301958,47.0581161992082,31.2290881670144,0.33899999999999997,138.152672206073,623,17
4.60476917200813,47.9928959550779,29.8329354560681,377,143.979197293355,649,17
4.5579560914052495,44.551894755559395,26.015354766275703,413,123.735339916968,649,52
7.45941029842632,56.01607800216289,25.5016486737592,0.5489999999999999,195.632336088362,1045,52
7.3112074705355194,56.9412070948775,26.638026684857202,527,201.699129339821,1045,46
5.171292835244929,47.5930159190312,26.284577001821898,445,141.211119188649,722,46
5.106613496802099,49.1823043956695,28.443368505136398,423,150.73427568663,722,31
5.592642017810951,51.9167224353378,28.893350454692303,447,168.158905064451,807,31
5.8567887599582305,52.767280861927205,28.2815053034195,465,174.190142785358,807,23
2.4885595180286098,34.9867422306807,29.6923935900951,151,76.38785399034741,353,23
2.46637970814834,34.7655155550295,29.590291706654398,151,75.4651073944962,353,26
5.38887043164296,51.957206536182795,29.853542818084,429,168.441995137004,791,26
5.678126255862059,50.5569472707096,27.0137325726945,0.46299999999999997,159.567261991956,791,39
6.601368473875151,54.7454007575247,27.3447066265436,0.49700000000000005,186.744656389147,933,39
6.88056172792728,53.9948721906196,25.412059443256197,531,182.43088264259103,933,45
6.235952895073639,51.3928142083558,25.298394293197,509,165.289686852097,843,45
5.73834079230783,50.4385836121515,26.2518646285357,479,158.42845706204,843,54
5.11878519357703,47.4929340103926,26.1761735873529,451,140.624630910984,746,54
5.070782338863059,51.1219836402837,30.6541155440594,397,162.91593535258002,746,20
6.64865272563661,57.9935468628185,30.3432038602514,0.48100000000000004,209.746527635512,970,20
6.893232333975281,56.217685459057996,27.6802862338709,505,196.96917785435002,970,35
7.74842924763378,58.915432911749605,27.071123475042402,537,216.58570035604998,1072,35
7.579261299476709,59.4261923335455,28.2196525328724,529,220.164874015654,1072,31
4.2041913754459195,44.351548504136495,27.959997584950102,371,122.897393317215,585,31
4.13315136012923,45.171871653863896,29.577733376477102,0.34700000000000003,127.38389509592501,585,22
6.8151393657102,57.115158021434,28.703992139148998,495,203.990893943064,948,22
7.018413261906531,53.971416698845,24.8499566110262,537,182.465744472039,948,48
3.9547005688935095,41.961449394713,26.546721289166104,365,109.749444508352,564,48
4.11619860358401,41.7209512179938,25.184749541617304,395,108.885322091586,564,50
2.54052893733363,33.317644815672104,26.234508597932702,215,69.30384994459911,361,50
2.61205750341413,34.945418262766296,27.7981128264188,203,76.4306713271385,361,29
3.02015895288686,37.742085703001706,28.240735691205398,253,89.01691060058809,420,29
2.91496835142282,37.9606612708364,29.662912228498996,221,89.9503735225498,420,26
4.14462823908592,45.2226500179563,29.4973074083951,0.34700000000000003,127.615607448734,596,26
4.1234649675607,44.5008295461295,28.5951677841155,355,123.42230433634501,596,34
4.0565067406342,43.83604034488751,28.3668138842793,355,119.90303718328899,579,34
3.98746304162899,44.77964204240621,29.9515760150165,0.32899999999999996,124.997458364352,579,24
2.56241313141107,35.4049704060442,29.620168222487102,165,78.2777776911646,363,24
2.5272400682594403,35.832673703556,30.6470156742816,0.14300000000000002,80.16978982184521,363,18
3.27967061597242,40.8775876022865,30.460945971456,253,104.225576049484,471,18
3.24083793656855,39.890684065373705,29.245066995363302,267,99.2898199554723,471,30
4.61200704374962,47.977386157349905,29.546376299846,385,143.542377411507,683,30
4.91111798704309,48.5623803106013,28.66111427541,0.41100000000000003,147.40337399491,683,24
6.55817401141548,56.261893776853896,29.0260031041871,0.48100000000000004,197.436788064327,925,24
6.5723656616393304,56.514370883642904,29.2384368111306,485,199.38927590533,925,22
6.260687900547099,54.538931048564905,28.250686201554604,483,186.12905996197102,861,22
6.30042473348954,52.300744547492506,25.974784118519697,501,171.179978018305,861,42
5.97809560710268,53.123751517123395,27.9019479193628,473,175.731773081986,886,42
6.08287091086107,51.114731084739105,25.584320728329995,503,162.860186682677,886,58
4.76429612456579,45.440607832306,25.671094827990498,431,128.664955378144,695,58
4.918683574664231,49.4452976316971,29.7239097863595,397,152.658125051739,695,19
7.303978830782389,60.093201414609396,29.789215591262103,501,225.093670290516,1040,19
7.54080858718844,55.36249412839089,24.649941960570303,557,191.117981561451,1040,56
7.52905117652432,56.7971585602036,25.5948654732229,0.5429999999999999,200.66084504884103,1092,56
7.576930216121809,59.0682604493174,27.6192650400396,527,217.061887134917,1092,39
7.182516299602799,58.0053191848001,27.9196958536737,513,209.383554949779,1050,39
7.3323647372502805,60.3404924520654,29.9543775950267,503,226.80789852367198,1050,19
4.774500551123269,49.515988069847204,30.6121373387068,379,152.863321518882,696,19
4.77123340340629,46.88637338435579,27.3466078550606,413,137.028396758719,696,45
7.6182955358485405,56.511231288114395,25.104448698573197,0.5529999999999999,200.055528660043,1029,45
7.44230084125803,56.81122248940329,26.2031736779604,535,201.260993811825,1029,43
4.38093941633264,45.181443996404,27.639210930011895,385,127.26793179917802,640,43
4.45499008114235,46.833502906645,29.488382715888,373,136.829413505567,640,26
5.7327310493827595,52.277939333720504,28.581416358828395,451,170.65175719666001,802,26
5.687897320867809,51.2487574430446,27.7581527217824,461,163.897121599524,802,36
5.263468413521769,50.2241675080503,28.5374184275821,435,157.353700209235,770,36
5.3809605450146405,52.7849359948339,31.0897378505368,413,173.834276543354,770,11
7.03736502697003,59.4651586955762,30.120335323815304,495,221.039625244761,985,11
7.098999281755839,59.436660027648,29.602662498394498,501,221.13503169241002,985,11
3.83491681578596,45.260506001173894,31.8209346615289,295,127.823925349473,563,11
4.124222053346569,41.6876002821241,24.984563080553798,0.39899999999999997,108.766764316698,563,50
6.12754840088949,51.0146538573774,25.5883159359745,501,162.436453570429,848,50
5.85610545660724,54.926008656124296,30.8563504134516,435,188.04732891177397,848,15
5.5936652710146,53.4223364631767,30.628714594448105,425,177.967823468796,802,15
5.87751584683072,50.1528480412275,25.6161542689826,0.48700000000000004,157.351695671338,802,45
6.206155287402931,51.3609389132411,25.4151919697569,503,165.123936085807,843,45
6.19426160542481,50.9439726756399,25.0888003180742,505,162.387447617227,843,49
